piece,key,part,pitch_class,pitch_name,pitch_midi,degree
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,11,B3,59,
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,11,B3,59,
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,6,F#4,66,
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,6,F#4,66,
bwv102.7.mxl,c,Alto,7,G4,67,5.0
bwv102.7.mxl,c,Alto,6,F#4,66,
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,10,B-3,58,7.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,5,F4,65,4.0
bwv102.7.mxl,c,Alto,3,E-4,63,3.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,2,D4,62,2.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,11,B3,59,
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,0,C4,60,1.0
bwv102.7.mxl,c,Alto,11,B3,59,
bwv102.7.mxl,c,Alto,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,8,A-3,56,6.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,5,F3,53,4.0
bwv102.7.mxl,c,Tenor,3,E-3,51,3.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,8,A-3,56,6.0
bwv102.7.mxl,c,Tenor,2,D3,50,2.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,8,A-3,56,6.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,9,A3,57,
bwv102.7.mxl,c,Tenor,11,B3,59,
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,2,D4,62,2.0
bwv102.7.mxl,c,Tenor,3,E-4,63,3.0
bwv102.7.mxl,c,Tenor,9,A3,57,
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,2,D4,62,2.0
bwv102.7.mxl,c,Tenor,3,E-4,63,3.0
bwv102.7.mxl,c,Tenor,2,D4,62,2.0
bwv102.7.mxl,c,Tenor,2,D4,62,2.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,11,B3,59,
bwv102.7.mxl,c,Tenor,11,B3,59,
bwv102.7.mxl,c,Tenor,9,A3,57,
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,5,F3,53,4.0
bwv102.7.mxl,c,Tenor,3,E-3,51,3.0
bwv102.7.mxl,c,Tenor,3,E-3,51,3.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,8,A-3,56,6.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,11,B3,59,
bwv102.7.mxl,c,Tenor,0,C4,60,1.0
bwv102.7.mxl,c,Tenor,10,B-3,58,7.0
bwv102.7.mxl,c,Tenor,8,A-3,56,6.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,7,G3,55,5.0
bwv102.7.mxl,c,Tenor,5,F3,53,4.0
bwv102.7.mxl,c,Tenor,4,E3,52,
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,11,B2,47,
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,8,A-3,56,6.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,7,G2,43,5.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,0,C4,60,1.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,8,A-3,56,6.0
bwv102.7.mxl,c,Bass,10,B-3,58,7.0
bwv102.7.mxl,c,Bass,2,D3,50,2.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,8,A-3,56,6.0
bwv102.7.mxl,c,Bass,8,A-2,44,6.0
bwv102.7.mxl,c,Bass,7,G2,43,5.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,8,A-3,56,6.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,10,B-3,58,7.0
bwv102.7.mxl,c,Bass,9,A3,57,
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,2,D3,50,2.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,2,D3,50,2.0
bwv102.7.mxl,c,Bass,7,G2,43,5.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,2,D3,50,2.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,10,B-2,46,7.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv102.7.mxl,c,Bass,10,B-2,46,7.0
bwv102.7.mxl,c,Bass,8,A-2,44,6.0
bwv102.7.mxl,c,Bass,10,B-2,46,7.0
bwv102.7.mxl,c,Bass,3,E-3,51,3.0
bwv102.7.mxl,c,Bass,4,E3,52,
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,8,A-3,56,6.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,5,F3,53,4.0
bwv102.7.mxl,c,Bass,7,G3,55,5.0
bwv102.7.mxl,c,Bass,7,G2,43,5.0
bwv102.7.mxl,c,Bass,0,C3,48,1.0
bwv103.6.mxl,b,Soprano,6,F#4,66,5.0
bwv103.6.mxl,b,Soprano,7,G4,67,6.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,4,E5,76,4.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,8,G#4,68,
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,6,F#4,66,5.0
bwv103.6.mxl,b,Soprano,7,G4,67,6.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,9,A4,69,7.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Soprano,4,E5,76,4.0
bwv103.6.mxl,b,Soprano,2,D5,74,3.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,1,C#5,73,2.0
bwv103.6.mxl,b,Soprano,11,B4,71,1.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,8,G#4,68,
bwv103.6.mxl,b,Alto,10,A#4,70,
bwv103.6.mxl,b,Alto,11,B4,71,1.0
bwv103.6.mxl,b,Alto,10,A#4,70,
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,8,G#4,68,
bwv103.6.mxl,b,Alto,9,A4,69,7.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,1,C#4,61,2.0
bwv103.6.mxl,b,Alto,11,B3,59,1.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,2,D4,62,3.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,9,A4,69,7.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,11,B4,71,1.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,9,A4,69,7.0
bwv103.6.mxl,b,Alto,11,B4,71,1.0
bwv103.6.mxl,b,Alto,9,A4,69,7.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,7,G4,67,6.0
bwv103.6.mxl,b,Alto,6,F#4,66,5.0
bwv103.6.mxl,b,Alto,4,E4,64,4.0
bwv103.6.mxl,b,Alto,3,D#4,63,
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,7,G3,55,6.0
bwv103.6.mxl,b,Tenor,6,F#3,54,5.0
bwv103.6.mxl,b,Tenor,7,G3,55,6.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,10,A#3,58,
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,6,F#4,66,5.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,6,F#4,66,5.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,10,A#3,58,
bwv103.6.mxl,b,Tenor,6,F#4,66,5.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,10,A#3,58,
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,4,E4,64,4.0
bwv103.6.mxl,b,Tenor,6,F#4,66,5.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,8,G#3,56,
bwv103.6.mxl,b,Tenor,9,A3,57,7.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,1,C#4,61,2.0
bwv103.6.mxl,b,Tenor,2,D4,62,3.0
bwv103.6.mxl,b,Tenor,8,G#3,56,
bwv103.6.mxl,b,Tenor,10,A#3,58,
bwv103.6.mxl,b,Tenor,11,B3,59,1.0
bwv103.6.mxl,b,Tenor,10,A#3,58,
bwv103.6.mxl,b,Tenor,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,11,B3,59,1.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,9,A2,45,7.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,11,B3,59,1.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,11,B3,59,1.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,8,G#3,56,
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,9,A2,45,7.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,1,C#3,49,2.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,9,A2,45,7.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,1,C#3,49,2.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,10,A#2,46,
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,1,C#3,49,2.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,11,B3,59,1.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,2,D3,50,3.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv103.6.mxl,b,Bass,9,A2,45,7.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,7,G3,55,6.0
bwv103.6.mxl,b,Bass,9,A3,57,7.0
bwv103.6.mxl,b,Bass,11,B3,59,1.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,4,E3,52,4.0
bwv103.6.mxl,b,Bass,6,F#3,54,5.0
bwv103.6.mxl,b,Bass,11,B2,47,1.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,4,E5,76,5.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,4,E5,76,5.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,2,D5,74,4.0
bwv104.6.mxl,A,Soprano,1,C#5,73,3.0
bwv104.6.mxl,A,Soprano,11,B4,71,2.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Soprano,6,F#4,66,6.0
bwv104.6.mxl,A,Soprano,8,G#4,68,7.0
bwv104.6.mxl,A,Soprano,9,A4,69,1.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,9,A4,69,1.0
bwv104.6.mxl,A,Alto,9,A4,69,1.0
bwv104.6.mxl,A,Alto,8,G#4,68,7.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,8,G#4,68,7.0
bwv104.6.mxl,A,Alto,9,A4,69,1.0
bwv104.6.mxl,A,Alto,8,G#4,68,7.0
bwv104.6.mxl,A,Alto,9,A4,69,1.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,2,D4,62,4.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,9,A4,69,1.0
bwv104.6.mxl,A,Alto,8,G#4,68,7.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,2,D4,62,4.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,2,D4,62,4.0
bwv104.6.mxl,A,Alto,1,C#4,61,3.0
bwv104.6.mxl,A,Alto,2,D4,62,4.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,4,E4,64,5.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
bwv104.6.mxl,A,Alto,8,G#4,68,7.0
bwv104.6.mxl,A,Alto,6,F#4,66,6.0
